"X_COORD","Y_COORD","BOUGUER","GRTOPISO","PROF_MOHO","S_DEPTH","TOPO_ISO","BENPENTE","DIST_SEIS","DIST_SUBS","DIST_VOL","NBR_SEISM","DIST_112","DIST_135","DIST_157","DIST_180","DIST_22","DIST_45","DIST_67","DIST_90","AGE","ROCK"
4385188.5,-869650.5,-280.0,-4.0E-4,61441.8,-28.0,-79.0,0.019,10698.576,350290.0,650226.6,6.0,51452.56,38477.19,10325.799,90113.88,123653.37,185989.98,138633.16,95429.59,"PROTEROZOIC","PLUTONIC"
4577179.0,-1344308.9,-390.0,-0.0013,69524.3,-69.0,-128.0,0.0216,5984.19,250864.17,491363.1,1.0,91310.13,74766.77,5900.6973,76473.99,137461.94,386058.2,109863.65,189888.16,"PALEOZOIC","PLUTONIC"
4546444.5,-1283141.2,-388.0,-0.0011,69370.6,-47.0,-124.0,0.0171,12458.296,261857.08,556322.56,3.0,56685.223,56376.703,4415.9316,79731.99,80762.06,323799.78,41694.69,141797.38,"PROTEROZOIC","PLUTONIC"
4571541.5,-1331465.8,-393.0,-0.0015,69524.3,-69.0,-131.0,0.0227,14903.525,255218.11,504342.1,3.0,81297.98,66627.33,4274.0654,75520.05,124568.31,372856.2,95848.516,178502.73,"PALEOZOIC","PLUTONIC"
4930596.0,-1563028.4,-361.0,0.0,65947.4,-104.0,-50.0,0.0293,8228.531,329772.06,120847.26,10.0,26780.68,68050.25,44636.043,46310.973,76289.65,132793.98,67869.62,54548.64,"MESOZOIC","UNDIFFERENT"
5033624.5,-1799070.9,-208.0,3.0E-4,62478.4,-66.0,14.0,0.0479,1792.0131,200289.66,18871.615,850.0,23231.027,12190.957,66839.07,72992.12,241259.62,115603.61,58871.12,16561.73,"PALEOZOIC","SEDIMENTARY"
4528183.0,-1312090.1,-386.0,-0.0026,70569.4,-51.0,-139.0,0.0173,10601.284,230518.61,549144.4,5.0,34347.02,84393.26,27582.547,102888.086,114374.766,353307.3,61971.59,175943.83,"PROTEROZOIC","VOLCANIC"
4468468.0,-1187341.5,-270.0,2.0E-4,66939.1,-33.0,-16.0,0.0169,4917.3545,250407.02,679494.4,2.0,109923.24,132585.55,19086.809,5936.2817,16639.154,241509.03,30072.145,52056.227,"PALEOZOIC","PLUTONIC"
5149415.0,-1576185.0,-351.0,-3.0E-4,69528.0,-126.0,-59.0,0.1306,14462.966,445870.78,61240.04,4.0,4470.9814,8417.405,27982.904,82574.4,245171.75,190829.8,11182.662,30629.307,"PALEOZOIC","PLUTONIC"
4461436.5,-1331391.2,22.0,0.0042,41893.8,-46.0,149.0,0.0189,2542.3318,164407.31,588207.56,418.0,31115.564,152748.72,92562.9,104115.34,159431.27,382010.5,53148.38,195718.86,"PALEOZOIC","SEDIMENTARY"
4847413.5,-1735742.1,-117.0,0.0013,53022.0,-68.0,62.0,0.0299,3897.2148,140046.97,85208.09,8.0,11318.936,106475.99,170171.61,96192.01,102770.91,126226.164,5538.1133,64368.414,"PROTEROZOIC","PLUTONIC"
4139976.0,-595678.0,-102.0,-3.0E-4,47044.4,-96.0,8.0,0.0262,17965.076,214958.17,400942.56,1.0,119608.305,78409.57,107980.914,44851.11,17382.713,8487.551,58235.902,145564.16,"PALEOZOIC","SEDIMENTARY"
4599608.5,-1298200.9,-385.0,-8.0E-4,63825.6,-70.0,-127.0,0.0261,8082.0254,297476.75,509359.3,5.0,105437.24,23496.469,317.0917,35831.46,95062.4,342744.44,73490.664,141037.95,"PALEOZOIC","PLUTONIC"
4383605.5,-875525.56,-277.0,-2.0E-4,61441.8,-28.0,-66.0,0.0207,6433.139,345829.72,655828.25,6.0,57251.34,37968.727,14553.01,95959.14,122866.23,184638.12,144556.47,101155.3,"PROTEROZOIC","PLUTONIC"
4306070.0,-869690.5,-220.0,4.0E-4,62205.2,-112.0,-8.0,0.0277,19058.959,282268.5,644030.75,2.0,68480.164,1787.3071,12523.569,147939.67,143679.73,155071.5,135567.1,83783.66,"PALEOZOIC","PLUTONIC"
4113997.2,-521379.2,27.0,0.0027,49711.6,-80.0,132.0,0.0259,5611.6084,194806.6,346434.2,2.0,195459.5,31913.139,108326.08,71422.86,57126.57,37443.367,14271.488,91001.19,"PROTEROZOIC","METAMORPHIC"
4294007.0,-432042.22,-143.0,0.0,40384.9,-138.0,-57.0,0.0117,16698.562,368046.12,206281.72,2.0,183038.23,15811.181,27313.56,7959.626,2781.6233,51153.91,49981.973,54220.246,"PALEOZOIC","PLUTONIC"
5142858.0,-1999924.0,-28.0,0.0014,36240.6,-59.0,44.0,0.0351,3076.7017,138398.33,101553.22,7.0,57928.19,49903.004,68482.27,64916.684,206456.4,343915.47,188801.78,50979.773,"PALEOZOIC","SEDIMENTARY"
4531636.5,-1307944.9,-386.0,-0.0026,70165.0,-51.0,-139.0,0.0172,15662.809,235700.98,549435.4,4.0,37267.45,79349.4,22330.467,101587.06,109217.11,348988.56,59369.94,170652.36,"PROTEROZOIC","VOLCANIC"
4958433.5,-1516701.0,-351.0,-2.0E-4,65092.6,-67.0,-56.0,0.0778,14930.113,383650.25,149583.52,3.0,4388.8867,54852.46,1008.2401,73087.06,125573.13,167976.6,27779.176,106233.984,"PALEOZOIC","VOLCANIC"
4384416.5,-1055108.5,-294.0,-0.0015,68133.9,-69.0,-65.0,0.0157,8649.8,251112.95,833999.06,5.0,101728.21,77959.91,26498.607,14174.391,83042.48,189656.62,152924.12,111280.14,"PROTEROZOIC","VOLCANIC"
4412698.0,-1015729.25,-362.0,-0.0016,63220.2,-44.0,-114.0,0.0158,25484.822,296060.06,798742.8,0.0,59666.137,29560.941,31091.441,27768.121,57483.61,146691.55,114787.55,110332.51,"PALEOZOIC","PLUTONIC"
4606474.5,-1252874.5,-339.0,-1.0E-4,62606.0,-56.0,-111.0,0.0286,10587.662,328542.12,540315.44,5.0,123862.05,17733.312,5873.0723,12997.811,56801.176,299272.84,31523.066,95306.41,"PROTEROZOIC","VOL_SEDIMENTARY"
4436499.0,-1096851.1,-295.0,-2.0E-4,69061.8,-69.0,-38.0,0.0111,8223.778,272390.53,768402.9,1.0,68887.57,85458.05,18432.375,21375.71,25530.725,177107.75,116793.4,46002.953,"PROTEROZOIC","VOLCANIC"
4272129.5,-742813.06,-229.0,-2.0E-4,59790.3,-89.0,-35.0,0.0231,16082.833,300691.0,517540.78,1.0,14479.119,67296.19,51302.523,110924.93,51504.066,67207.7,6264.0527,9064.554,"PALEOZOIC","PLUTONIC"
4261021.0,-704807.3,-199.0,1.0E-4,55471.4,-89.0,-19.0,0.0226,15301.049,305622.88,480223.1,2.0,43778.938,43038.42,31643.355,75018.13,25134.912,43077.65,3609.3962,12173.833,"PALEOZOIC","PLUTONIC"
5130625.5,-1522064.5,-292.0,-3.0E-4,67593.9,-83.0,-45.0,0.156,25782.438,476114.7,78401.7,0.0,36404.633,52983.598,33666.535,132950.12,265105.97,212444.83,22597.777,36557.945,"PROTEROZOIC","PLUTONIC"
4601351.5,-1295352.8,-385.0,-8.0E-4,63825.6,-56.0,-127.0,0.0263,10602.232,300515.5,510387.12,5.0,107412.48,20168.383,1719.9503,33050.953,92845.87,340197.22,71280.12,138048.23,"PROTEROZOIC","PLUTONIC"
4277535.5,-783324.06,-266.0,-0.0011,60837.7,-19.0,-65.0,0.0249,22528.473,289810.88,557824.5,0.0,12846.656,57867.76,69408.73,145645.52,74933.23,89793.18,45027.895,6681.8325,"PROTEROZOIC","VOLCANIC"
4531563.5,-1241657.6,-382.0,-0.0012,67580.4,-76.0,-117.0,0.0111,20344.832,272751.78,596798.9,0.0,74017.445,75134.03,12185.781,63651.668,54161.28,282797.0,2357.696,114191.555,"PROTEROZOIC","PLUTONIC"
5107281.0,-1690460.4,-430.0,-0.0017,71033.9,-132.0,-110.0,0.048,4022.267,330934.66,103197.5,9.0,39793.652,26890.623,344.39896,93415.625,255568.64,117260.36,11871.538,21078.691,"PROTEROZOIC","VOLCANIC"
4267976.0,-750847.1,-236.0,-3.0E-4,63857.7,-19.0,-39.0,0.0248,20161.504,293724.2,525761.5,0.0,21162.28,76290.5,59388.863,115200.664,51292.87,66344.73,11654.542,15824.327,"PALEOZOIC","PLUTONIC"
4713488.0,-1682196.1,-19.0,0.0027,50415.2,-62.0,105.0,0.0215,3195.1155,106609.84,218860.19,7.0,101639.6,247064.02,159828.6,111370.555,152597.98,256676.47,29436.217,70903.555,"PROTEROZOIC","VOLCANIC"
4265352.5,-751005.3,-236.0,-3.0E-4,63857.7,-19.0,-39.0,0.0248,19399.727,291248.03,526059.0,1.0,23554.137,77443.19,61758.77,113949.89,49004.312,64031.31,10643.505,15329.931,"PALEOZOIC","PLUTONIC"
4851199.0,-1666720.2,-215.0,0.0024,61480.3,-91.0,55.0,0.0237,4305.643,199245.88,82934.164,12.0,56698.918,130558.98,103126.89,70490.016,33903.48,123567.73,30933.576,20355.346,"PROTEROZOIC","VOLCANIC"
4790787.0,-1710895.9,-57.0,0.0035,57392.8,-60.0,121.0,0.0236,6509.7275,128185.04,139594.86,10.0,21051.615,166609.92,147645.47,141203.7,102561.57,178707.23,41990.434,44167.055,"PROTEROZOIC","VOLCANIC"
4317290.5,-759400.25,-258.0,-5.0E-4,54266.9,-23.0,-57.0,0.0137,4765.867,335757.88,534119.8,1.0,12920.957,65008.438,24201.26,100523.21,99365.32,115309.57,43517.25,508.6544,"PALEOZOIC","PLUTONIC"
4565676.0,-1302907.5,-400.0,-0.0013,68131.6,-69.0,-136.0,0.0234,7848.533,266725.8,528744.8,4.0,71292.89,48568.117,1410.4491,68928.78,96287.36,344009.84,67122.336,152561.81,"PALEOZOIC","PLUTONIC"
4594301.5,-1257016.4,-362.0,-4.0E-4,62606.0,-70.0,-114.0,0.0247,5556.8545,316137.12,544490.06,7.0,111094.74,14548.101,3568.3523,25834.623,54407.098,301231.44,32564.037,100934.78,"PROTEROZOIC","PLUTONIC"
4717146.0,-1687688.0,-34.0,0.0022,45979.3,-62.0,89.0,0.0211,5660.5254,104266.88,215010.0,8.0,98259.78,243657.11,161372.5,117088.35,151017.3,252638.8,36030.7,71700.26,"PROTEROZOIC","VOLCANIC"
4270192.0,-987195.0,-4.0,0.0018,34912.7,-51.0,96.0,0.031,2231.5496,190436.61,761825.5,3.0,175185.3,112664.66,28948.482,112924.37,201656.56,208552.84,237001.1,187988.4,"PROTEROZOIC","METAMORPHIC"
4474291.0,-1069837.1,-313.0,-2.0E-4,58934.0,-26.0,-63.0,0.0158,18051.426,318787.0,766053.7,1.0,32229.338,41754.305,53347.562,52337.72,13698.4,132887.81,89069.07,64736.77,"PROTEROZOIC","PLUTONIC"
4598851.5,-1293745.4,-378.0,-7.0E-4,63825.6,-70.0,-123.0,0.0266,8256.436,299344.03,513232.66,6.0,105095.016,20060.553,60.64506,34673.57,90573.9,338225.72,69009.29,136676.78,"PALEOZOIC","PLUTONIC"
4267976.0,-750847.1,-236.0,-3.0E-4,63857.7,-19.0,-39.0,0.0248,20161.504,293724.2,525761.5,0.0,21162.28,76290.5,59388.863,115200.664,51292.87,66344.73,11654.542,15824.327,"PALEOZOIC","PLUTONIC"
4355332.5,-833317.4,-269.0,-3.0E-4,59231.3,-26.0,-67.0,0.0178,14492.008,341836.8,610581.25,1.0,18037.586,29853.99,37068.812,87136.18,165713.3,181913.92,126170.26,56278.695,"PALEOZOIC","PLUTONIC"
4446036.5,-1153714.0,-237.0,9.0E-4,69942.1,-51.0,16.0,0.014,12607.752,249697.05,719410.25,3.0,91689.46,124504.58,20677.66,15528.479,15605.228,219545.6,69681.89,23554.959,"PROTEROZOIC","VOL_SEDIMENTARY"
4837653.0,-1492926.1,-290.0,0.0012,60472.0,-105.0,-21.0,0.0102,15200.288,331746.25,213126.47,3.0,13319.485,21315.994,26637.375,26568.387,108249.414,242738.19,3262.8909,137942.95,"PALEOZOIC","VOLCANIC"
4021398.8,-666266.9,70.0,4.0E-4,35214.3,-44.0,59.0,0.0251,7974.26,86962.13,518361.06,3.0,133863.33,203853.48,237073.58,179961.9,111888.72,34218.42,73513.41,163141.22,"PALEOZOIC","SEDIMENTARY"
4874276.5,-1603345.5,-395.0,-0.001,68897.0,-86.0,-87.0,0.0162,7924.4233,264229.62,99270.6,7.0,18197.955,108751.375,61622.984,38239.79,11658.952,137642.16,70662.89,32435.426,"PROTEROZOIC","VOLCANIC"
5128429.0,-1753571.0,-400.0,-0.0011,69208.2,-130.0,-89.0,0.0644,9807.105,295849.0,56091.332,7.0,19876.715,44136.668,420.89328,60949.906,283130.5,155698.31,35034.555,31523.584,"PROTEROZOIC","VOLCANIC"
5021546.0,-1608376.4,-373.0,-2.0E-4,67881.5,-105.0,-52.0,0.0656,5342.007,342939.44,70705.65,7.0,21327.52,45749.43,46569.26,108607.14,158975.22,79605.53,819.0704,68621.08,"PROTEROZOIC","VOLCANIC"
4669149.0,-1620843.9,-16.0,0.0032,44254.8,-61.0,132.0,0.0297,12529.485,125840.61,270632.72,5.0,45544.473,225273.55,136145.4,57686.164,189394.53,311211.75,33144.664,36010.594,"PROTEROZOIC","PLUTONIC"
4701780.0,-1483309.4,-340.0,-3.0E-4,69807.2,-87.0,-64.0,0.0076,14042.877,248077.92,305582.4,8.0,19253.135,99932.32,2497.375,121228.984,197877.53,346183.06,26406.012,125053.34,"PROTEROZOIC","VOLCANIC"
4805929.0,-1581104.8,-434.0,-0.0023,66700.4,-68.0,-142.0,0.0028,4627.1636,242601.27,162909.66,13.0,1428.253,114607.89,23061.508,78909.13,59472.19,203852.23,9349.611,72626.27,"PALEOZOIC","SEDIMENTARY"
4385801.5,-864921.6,-278.0,-4.0E-4,60327.5,-28.0,-83.0,0.0184,15165.571,353319.88,645630.44,5.0,46779.418,38906.297,7504.302,85791.93,124897.68,187785.9,134198.4,90766.76,"PROTEROZOIC","PLUTONIC"
4639816.5,-1241769.9,-316.0,-3.0E-4,55455.0,-116.0,-125.0,0.0521,9022.829,362386.16,530110.75,25.0,142109.55,46166.848,29127.041,22099.268,75270.01,295883.38,27523.924,88269.266,"PROTEROZOIC","VOLCANIC"
4507881.0,-1276983.8,-344.0,-0.0015,72260.5,-47.0,-99.0,0.0038,8916.403,233351.16,587977.7,9.0,31698.916,93616.93,24559.742,62563.0,95734.695,320176.72,21884.992,144349.27,"PROTEROZOIC","VOLCANIC"
4452991.5,-1095679.4,-299.0,0.0,62954.1,-26.0,-39.0,0.0135,14120.46,286902.06,758773.25,1.0,52559.234,75122.33,20175.21,37265.55,9241.319,166242.23,106881.53,40822.984,"PALEOZOIC","PLUTONIC"
4638521.5,-1360854.4,-391.0,-9.0E-4,63746.9,-93.0,-131.0,0.01,7980.8247,285579.6,436652.2,6.0,86942.98,54290.637,6276.263,46977.625,167268.55,411438.03,83369.51,166497.42,"PALEOZOIC","PLUTONIC"
5155975.0,-1424091.5,-120.0,-1.0E-4,38468.6,-32.0,-31.0,0.176,31514.021,570881.94,177628.27,0.0,21728.314,82807.9,101872.76,130630.87,256714.5,306185.16,31515.453,117527.27,"PALEOZOIC","SEDIMENTARY"
4997002.0,-1560721.5,-367.0,-3.0E-4,66681.5,-89.0,-57.0,0.0835,13336.545,368768.47,96658.64,2.0,9142.9,63155.1,9389.94,104212.086,139244.6,121077.766,39358.184,64453.305,"PALEOZOIC","PLUTONIC"
5206672.5,-1590977.0,-335.0,-5.0E-4,69836.7,-185.0,-63.0,0.148,13038.643,470933.03,117202.5,2.0,2352.1152,15168.832,60693.61,33360.96,190209.02,234539.8,12835.7,17714.7,"PROTEROZOIC","VOLCANIC"
5245755.5,-1637456.6,-323.0,1.0E-4,68705.9,-186.0,-47.0,0.1308,22633.162,460629.16,163663.14,0.0,40623.76,9548.372,37705.92,26730.004,168474.66,259190.53,5783.3213,75569.9,"PROTEROZOIC","VOLCANIC"
4668255.0,-1619257.4,-16.0,0.0032,44254.8,-61.0,132.0,0.0301,11891.391,126495.56,271874.72,5.0,44071.785,224577.88,134852.5,56891.664,190398.77,312495.44,31350.543,36526.04,"PROTEROZOIC","PLUTONIC"
4880334.5,-1763360.5,-57.0,0.0025,50904.9,-65.0,107.0,0.0374,2155.343,135517.44,68873.8,19.0,27351.057,74359.875,190997.45,70095.625,131717.34,107524.37,45831.63,71464.22,"PROTEROZOIC","PLUTONIC"
4317599.5,-905899.6,-200.0,7.0E-4,62608.0,-61.0,12.0,0.0288,14740.4,273767.75,680526.0,1.0,98921.375,22876.037,26365.814,123467.49,174779.22,182675.72,173491.42,121618.805,"PROTEROZOIC","VOLCANIC"
4782055.5,-1727302.0,14.0,0.0043,51703.8,-60.0,148.0,0.0236,7486.93,109759.73,148669.08,14.0,30257.162,172374.4,165677.75,153948.33,120741.94,188834.23,29949.326,60406.94,"PROTEROZOIC","VOLCANIC"
4375278.5,-851752.56,-274.0,-4.0E-4,60327.5,-28.0,-77.0,0.0183,16288.336,351392.44,631165.3,1.0,34005.01,31657.621,12020.421,82066.58,139727.64,203594.86,128820.91,76780.35,"PROTEROZOIC","PLUTONIC"
4759424.5,-1753693.4,30.0,0.0037,37245.7,-39.0,100.0,0.025,7485.0586,75130.19,174985.45,13.0,62705.043,193799.95,197558.58,184476.64,155497.73,215929.62,26769.152,90605.99,"PROTEROZOIC","SEDIMENTARY"
